country,iso3,year,region,gdp_pc,gini,homicide_rate
Denmark,DNK,2022,Europe,69475.32,0.2925940155982971,0.9825673
Denmark,DNK,2023,Europe,69379.22,0.2992484867572784,0.8405994
Dominican Republic,DOM,1992,North America,7900.768,0.5105342268943787,10.835889
Dominican Republic,DOM,1996,North America,9036.884,0.4742047786712646,12.847177
Dominican Republic,DOM,1997,North America,9671.148,0.4890393018722534,12.698679
Dominican Republic,DOM,2000,North America,10896.318,0.5151459574699402,14.09568
Dominican Republic,DOM,2001,North America,10991.137,0.4999899864196777,12.5569315
Dominican Republic,DOM,2002,North America,11313.069,0.4967226088047027,14.448329
Dominican Republic,DOM,2003,North America,11000.868,0.5212064981460571,21.178938
Dominican Republic,DOM,2004,North America,11131.2705,0.5205090045928955,24.591175
Dominican Republic,DOM,2005,North America,12022.508,0.4996522665023803,25.951124
Dominican Republic,DOM,2006,North America,12961.918,0.5196129679679871,22.952126
Dominican Republic,DOM,2007,North America,13754.921,0.4885563850402832,22.325258
Dominican Republic,DOM,2008,North America,14030.141,0.4810760617256164,25.007496
Dominican Republic,DOM,2009,North America,13992.41,0.4887566566467285,24.496494
Dominican Republic,DOM,2010,North America,14975.001,0.4732594490051269,25.193033
Dominican Republic,DOM,2011,North America,15258.086,0.4770690500736236,25.2674
Dominican Republic,DOM,2012,North America,15487.277,0.4613354206085205,22.521425
Dominican Republic,DOM,2013,North America,16054.768,0.4765639305114746,19.403889
Dominican Republic,DOM,2014,North America,16993.588,0.4427946805953979,17.546364
Dominican Republic,DOM,2016,North America,18968.975,0.4572271406650543,15.31546
Dominican Republic,DOM,2017,North America,19501.875,0.4219327867031097,11.399812
Dominican Republic,DOM,2018,North America,20662.848,0.4368615746498108,9.905349
Dominican Republic,DOM,2019,North America,21451.287,0.4191723763942718,9.417991
Dominican Republic,DOM,2020,North America,19545.41,0.3962867259979248,8.729776
Dominican Republic,DOM,2021,North America,22053.459,0.3852935433387756,10.536275
Dominican Republic,DOM,2022,North America,22986.959,0.3697940111160278,12.367847
Dominican Republic,DOM,2023,North America,23282.49,0.3839756548404693,10.9166975
Algeria,DZA,2011,Africa,14641.964,0.2761573195457458,0.75873816
Ecuador,ECU,1994,South America,9494.175,0.5333368182182312,10.015655
Ecuador,ECU,1999,South America,9242.967,0.5857383012771606,13.487513
Ecuador,ECU,2000,South America,9183.052,0.5630455017089844,14.445349
Ecuador,ECU,2007,South America,10952.822,0.5335530638694763,15.863187
Ecuador,ECU,2008,South America,11474.525,0.4978812932968139,17.886543
Ecuador,ECU,2009,South America,11403.527,0.4849892854690552,17.705437
Ecuador,ECU,2010,South America,11665.698,0.4880008399486542,17.404345
Ecuador,ECU,2011,South America,12449.078,0.4587163627147674,15.28752
Ecuador,ECU,2012,South America,12961.026,0.4610954225063324,12.342512
Ecuador,ECU,2013,South America,13689.152,0.4686249792575836,10.912799
Ecuador,ECU,2014,South America,14064.799,0.4499267935752868,8.169565
Ecuador,ECU,2015,South America,13881.57,0.4595100879669189,6.4550934
Ecuador,ECU,2016,South America,13586.516,0.4501645565032959,5.810312
Ecuador,ECU,2017,South America,14179.153,0.446701169013977,5.7877555
Ecuador,ECU,2018,South America,14083.507,0.4543803036212921,5.830067
Ecuador,ECU,2019,South America,13870.489,0.4571003913879394,6.8454356
Ecuador,ECU,2020,South America,12440.326,0.4730967283248901,7.8194175
Ecuador,ECU,2021,South America,13507.444,0.457976222038269,14.115687
Ecuador,ECU,2022,South America,14186.639,0.4546512067317962,27.412636
Ecuador,ECU,2023,South America,14343.019,0.4457955360412597,45.722813
Egypt,EGY,1990,Africa,8006.6216,0.3200393915176391,0.4606431
Egypt,EGY,2004,Africa,10451.821,0.3184754550457001,0.4051464
Egypt,EGY,2008,Africa,12391.585,0.3110243678092956,1.1261892
Egypt,EGY,2010,Africa,13128.988,0.3019145727157593,2.06175
Egypt,EGY,2012,Africa,13076.806,0.2829220294952392,2.3690171
Egypt,EGY,2015,Africa,13425.912,0.3182335793972015,1.7179173
